-255.0186095959271,14.41368021720588,-198.15510840352755,-15.779362674314257,-332.18163766096745,-33.690006105830875,-487.60741090690846,-75.81478150046676,-348.00875963594535,-137.89193717211586,-178.65953872766792,-37.0925142227418,-99.0654479619311,-62.77077734813871,-95.98618388767623,5.391769691482072,-11.58482724952393,-74.95885063390534,6.460645116783665,-35.91493266201218,-107.1129247013439,-63.05812299234032,-126.53926819110038,-66.72769700194434,0.07797303136100453,-41.81426938813124,-58.274937046389425,-130.72645607288032,-130.73319777075974,-111.19747415819633,-9.67910841532667,-113.49397476797813,-79.97535599421039,-105.50616158163365,-263.75073442805353,-166.97829449102443,-52.258477173490796,-130.21728570025144,63.095691615208686,-145.67275066563764,-27.705029353873265,-152.92327884439425,-2.9310561344702766,-246.98453393199352,-22.7881411112238,-302.08238137369,-105.98658700147222,-164.44207776856135,-147.49124904734546,-67.87976908503666,-34.11091519113148,-98.079166225987,-88.03446800812586,-89.86615757337091,-101.04134215936952,-147.96337871513705,-203.27773327238367,-299.56431581622013,-178.27596753146835,-72.34242888196437,-121.6963837287351,90.62255159505693,-253.0628029918198,-60.59023500606244,-219.3869057101996,-22.79732279484549,-156.1944800735671,-185.38059829038116,-279.18740076341504,-71.90764628959367,-142.12735213592904,-316.51853605986497,-211.7759162453058,-234.3413636417866,-226.5805027232214,123.9453634931063,-149.84876626656984,-104.61505811853945,-186.47059918757725,-131.28873591914999,-259.39728023343207,-140.51126437437017,-167.6360485953524,-246.04426265715773,-227.52989344954858,-161.26247082222596,-214.15911781344803,-45.40236512765799,-132.00769713205275,-274.1772343352633,-209.89753684098372,-356.9237808625208,-149.69898073252637,-445.86969225037114,-132.0889401048839,-251.25038390281733,-4.101604890136741,-126.714215735716,78.95456817640974,-136.29320538769412,-28.418975466275057,-157.790098934941,-130.41057459909186,-78.92003735832125,-160.57073027182108,-214.2408743912883,-172.58047924446876,-255.90836661033518,-149.68695864380564,-146.5593176603882,-197.2642095611361,-270.6019307747739,-248.2225547215952,-149.94848666469775,-231.12432960655335,-115.47055387320248,-361.69851187531566,-100.6877533587451,-398.010278485145,-20.948967287019993,-337.90816222591366,-35.7029204349426,1
-361.5739309269474,-31.9137648970392,-268.9201934087714,-157.2666459142693,-236.35218732608212,-35.8628381863991,-262.2416797552153,-240.46263056513806,-186.18040526833366,-537.3035042499628,-93.23362528823424,-736.4338551139923,-139.57958786042568,-393.1450167331945,-201.6486287767701,-427.473592645959,-63.10058954975674,-168.5503686987546,-136.49965237143354,496.6619199748391,-122.38530014556115,422.65323863163127,-79.4608860325404,9.52693480779498,-61.524018316230766,-231.66220195568684,-138.68735963502112,-140.72060770124924,-144.93182367974472,-391.57957158599294,-235.1086059398138,-146.96706877440292,-296.6701948210977,22.795620551913245,-698.6869979431526,-61.13302220420013,-532.2384981632816,-38.22082900605185,-228.47446141488314,-59.406391511057706,-233.08219286326985,-43.25903505308669,111.73620052033945,-48.749832679579384,579.7169630771186,-84.89244647176811,405.9688282704209,-69.03467049355626,-105.62452155487023,-35.08714976789854,-123.29703395316334,-100.6938377597651,-109.902542069101,-157.01642730059038,-288.14273544844605,-266.7065790097551,-144.00586696408766,-378.7226369944744,-65.05240926772501,-654.7426480895832,1.1159805468665578,-425.4864356573092,75.16096246993507,-154.2825372973731,-4.624001106096323,-46.13841823475935,-49.712096683737066,485.5455685350668,-126.5662637195051,472.41928771839696,47.62365717499614,258.7750030019346,-46.61348946467916,-111.2336462355189,-146.960380646025,-207.456516433619,-229.16089536120825,-74.8637822143967,-229.90445062305798,-181.26120353034142,-296.6484521564027,24.138359891141306,-704.8056415023063,-94.24005787435836,-641.8230320215682,-37.953631808460244,-306.54215701008206,-121.73987809748105,-125.62696763063155,-145.23620039207393,-105.00712443049541,-54.62966294908971,355.03443863196156,-124.28152897487453,516.3673463492665,-55.844974502824385,-54.11100669457439,91.52355282844897,-281.7497555103775,-82.78789167378203,-140.38441918073272,-120.47496782390866,-193.33087363196574,-273.2890887732868,-179.200057363595,-391.580216640412,-5.206059847741551,-653.743302445253,26.11088201681305,-474.7597213197746,-36.26435398271448,-24.42258041564003,-73.66992071856,-3.166187670310901,-96.23094183882708,53.08265676987017,-70.7744675304382,488.4282001922957,-55.69656181850158,401.45910034701126,-68.23553605535356,45.149402452757386,1
-429.51783266551837,-532.847806700412,-319.6200509536732,-466.676834646323,-408.45344259406716,-268.91610082939627,-423.2845591984737,-329.86457158733026,-461.9416523005619,-69.29753540429788,-234.26075957636064,248.04751720471214,-300.6655352240135,75.7295226606069,-743.3659613719709,75.22634092759432,-490.7713130662686,-424.2894135158727,-641.0733096822795,-375.54385032980593,-364.1400096796674,-511.675115548521,-521.5532386416594,-687.380100952092,-710.8080548986195,-276.7337399564374,-466.3863369716701,-384.99602392009973,-472.99713891054745,-229.76531944414168,-386.97793204259006,-101.80451068547116,-480.99680950551135,-113.17700749525861,63.77838889726634,-334.7019966028254,-297.9527315489288,-259.1575308540142,-352.93810011050294,-425.22558100257794,-18.925466828310626,-111.0065499639866,158.63266475554943,-37.39662539029358,229.95799022376667,-93.99732020693499,51.456155400842746,32.23016351965138,-49.979817172646236,-260.58536188206523,-328.7765247003751,-271.4216053629663,-358.388970336653,-116.47231376035937,-406.71793291942237,-819.950272295837,-316.90299824265105,-881.2991322833658,-189.99044568965314,-707.7790634731164,-17.87736813568561,-516.6048897432613,-81.70608186230798,-465.09691452763946,-309.58100757947574,127.78409562760623,-345.9444516753436,400.262494347503,-615.120343985421,-2.5738471508933216,-502.69514132973444,-130.11291327325975,-492.4419976909149,-143.60589189364254,-348.4606703075129,-312.2318591169211,-287.5357580525029,-439.46297111351737,66.13980432726262,-259.11700603100974,-222.33133761188944,-163.7117628383608,-426.02457025294285,-167.21876018710415,-426.93934283651623,-150.88801418924277,-327.4501531259319,-418.87995291106853,-108.51692212985706,-616.4429226175063,-9.66846194055789,-690.095811185153,240.84147477426058,-774.1479593399281,180.4615906439961,-413.49238767707226,31.32339587644903,-420.44862335865264,-227.59223668683643,-197.6809766003388,-260.0076049236349,-370.05207191055547,-269.5749246730659,-325.39881412152715,-327.82897290753505,-376.7361382528299,-246.7307034947035,-565.0109527754589,-395.38427319506127,-430.5605059215868,-535.6340047069687,-312.3491124489691,-583.3119288432409,-191.0685666753861,-658.6235751400827,-128.7473907392162,-532.6984774535231,-248.97621109310728,-405.1882175225742,-222.48039479452396,-383.6976985448497,-255.6573615856299,1
-293.2477285620249,-293.2955338996871,-289.0584073962642,-333.1245816596156,-80.73096384087033,-466.3719753303923,-121.51662805872306,-573.8826244424412,-370.3915313123051,-487.5053052522176,-10.515880552966994,-353.4120942560791,-140.53795247706307,-498.4147653017168,-215.9487188088289,-637.6820596751917,-196.83085279706785,-612.4445917636888,-61.61458400826447,-427.77017452485546,-118.77788344075753,-122.60247376957957,-223.01907202908671,-17.16005975392887,-137.68668312776427,-401.9572800680636,-102.24520756838274,-10.852139912439924,-133.11322529185884,-6.753639917817619,-363.25228123916827,-102.35391154519172,-359.15465445537666,-118.02035948705806,-363.22156783574263,-36.390361622556526,-307.6043600797033,-362.70797427330643,-530.3480544735977,-348.0972668563911,-853.988887773262,-181.40338827328358,-351.8351674993427,65.8200162285098,182.27215032924374,-59.07630766541517,-14.444906176083116,-112.11276211251163,-20.79289618081771,-176.15774577512386,1.3688466568992652,-214.74468878729874,-141.5957987280293,-331.02668511658516,-320.20068792585994,-281.41637029127367,-285.1166346014021,-519.2682935503783,-264.7689371943111,-610.1577304698142,-274.9979785547218,-499.16777810288863,-519.4766835058039,-241.7757630276809,-543.2670138310498,-4.380890742004414,-193.28774259679005,207.9717059311024,-536.4856043593472,-22.259856028708466,-257.46773234104336,-235.1618990820479,-303.60203944485346,-229.82859852321036,-460.21371243721126,-350.49859799239704,-454.6423850546181,-287.0693274819871,-415.0296289330229,-304.8216155854835,-431.9876544028648,-575.9003614341382,-369.17821720053655,-810.8196711469479,-399.99040106829375,-674.8747417913117,41.209266511771176,-540.8519169560352,280.0600573012065,-384.96806030352957,-43.264080357085305,-246.43198498003255,-245.24583690287787,-259.62940440503587,-307.3182093319891,-379.92580034564526,-209.7415527909813,-390.22195850966176,-409.6769877970821,-470.9291598956276,-420.25299229970835,-485.945496907441,-247.8476276775706,-421.8126148753559,-146.17558327445624,-309.05133454373635,-211.1000191520222,-291.4136581149154,-381.2148665595257,-195.19308157712493,-528.885018334902,-303.38664393981276,-613.4332455408073,-455.72942928310346,-551.719779344174,-469.15589538016303,-547.8249491200777,-478.1964535061965,-510.75107552649655,-516.9600659538909,-553.5388074937421,-462.84668061708396,1
-207.74065510223446,-152.2156932098507,-322.93703232200875,-105.56312738289172,-381.4503040893832,-174.26213619171543,-635.0561292253502,-179.3121021824602,-497.601748129551,-163.52797407257128,-406.5913468173043,-215.11139571494692,-288.9186858413787,-274.39065594643375,-381.40423699597386,-250.00188419037556,-435.5651062551465,-292.3335476104529,-423.9790281910939,-443.29369897268236,-401.275233478673,-463.0608570000723,-310.65764040574237,-538.5093575802988,-271.191402587009,-767.476970268026,-115.02118163083048,-745.0259170579053,-29.60711415349022,-429.00653845676584,-134.50442025034317,-285.0284250652395,-171.82821709810636,-293.50602412611795,99.28467663036429,-243.57854537592968,0.384521416525331,-370.5573876438058,-225.19003848304973,-499.04561301227903,-357.6106890671973,-519.8913456818508,-413.18024652256713,-355.5406262996446,-599.0523356764733,-317.843893150795,-877.003107558389,-318.6919397050609,-413.28875963786595,-359.8485424743673,-155.68038699218445,-378.64891434621103,-323.0281022500586,-167.61497600665052,-283.6442077855851,18.31396422306922,-429.82152191609,-178.67093873809677,-409.42135453435833,-166.23632958727922,-486.7032626728111,-277.66196179576684,-480.9415260032116,-526.8261422843295,-503.2950347732411,-798.0468006320015,-463.6684864492684,-576.8126902130517,-442.75445595689746,-786.4623301351759,-362.9513823710353,-609.772656345784,-467.9826355550961,-348.64382735370066,-282.8009899123644,-261.0419388839624,-111.27630846142041,-324.492045342692,-259.7847814739822,-334.5205014541772,-54.61032838072431,-473.0638925100293,131.98402640494587,-486.2170326396064,11.10658512304029,-478.34828863498535,-430.98342893992447,-464.97975825212654,-630.073639933946,-422.504069214239,-891.2781627346227,-392.24646819144823,-1104.6321402395001,-446.6418547740467,-760.8695487323675,-489.9223923642145,-436.7146476911222,-336.10533075837486,-552.2560203075006,-368.1153036641925,-642.549796156602,-179.19008457500058,-302.95408950186516,-121.6665590247386,-135.8457484364248,-27.350575714818753,-340.7269296562694,183.38645615934715,-241.39828155281958,70.36481171179636,-261.9180076102705,-113.28264687587114,-406.8074862011766,-419.6245832349764,-440.5653100269721,-456.3673008401042,-411.4739969940767,-383.0077771201095,-415.46811611296687,-729.8143144544573,-478.5075560573979,-700.2945236230523,1
-255.0186095959271,14.41368021720588,-198.15510840352755,-15.779362674314257,-332.18163766096745,-33.690006105830875,-487.60741090690846,-75.81478150046676,-348.00875963594535,-137.89193717211586,-178.65953872766792,-37.0925142227418,-99.0654479619311,-62.77077734813871,-95.98618388767623,5.391769691482072,-11.58482724952393,-74.95885063390534,6.460645116783665,-35.91493266201218,-107.1129247013439,-63.05812299234032,-126.53926819110038,-66.72769700194434,0.07797303136100453,-41.81426938813124,-58.274937046389425,-130.72645607288032,-130.73319777075974,-111.19747415819633,-9.67910841532667,-113.49397476797813,-79.97535599421039,-105.50616158163365,-263.75073442805353,-166.97829449102443,-52.258477173490796,-130.21728570025144,63.095691615208686,-145.67275066563764,-27.705029353873265,-152.92327884439425,-2.9310561344702766,-246.98453393199352,-22.7881411112238,-302.08238137369,-105.98658700147222,-164.44207776856135,-147.49124904734546,-67.87976908503666,-34.11091519113148,-98.079166225987,-88.03446800812586,-89.86615757337091,-101.04134215936952,-147.96337871513705,-203.27773327238367,-299.56431581622013,-178.27596753146835,-72.34242888196437,-121.6963837287351,90.62255159505693,-253.0628029918198,-60.59023500606244,-219.3869057101996,-22.79732279484549,-156.1944800735671,-185.38059829038116,-279.18740076341504,-71.90764628959367,-142.12735213592904,-316.51853605986497,-211.7759162453058,-234.3413636417866,-226.5805027232214,123.9453634931063,-149.84876626656984,-104.61505811853945,-186.47059918757725,-131.28873591914999,-259.39728023343207,-140.51126437437017,-167.6360485953524,-246.04426265715773,-227.52989344954858,-161.26247082222596,-214.15911781344803,-45.40236512765799,-132.00769713205275,-274.1772343352633,-209.89753684098372,-356.9237808625208,-149.69898073252637,-445.86969225037114,-132.0889401048839,-251.25038390281733,-4.101604890136741,-126.714215735716,78.95456817640974,-136.29320538769412,-28.418975466275057,-157.790098934941,-130.41057459909186,-78.92003735832125,-160.57073027182108,-214.2408743912883,-172.58047924446876,-255.90836661033518,-149.68695864380564,-146.5593176603882,-197.2642095611361,-270.6019307747739,-248.2225547215952,-149.94848666469775,-231.12432960655335,-115.47055387320248,-361.69851187531566,-100.6877533587451,-398.010278485145,-20.948967287019993,-337.90816222591366,-35.7029204349426,1
-521.7285468299781,-438.73060054714045,-519.6352010925214,-243.80596846850665,-411.33201473806923,26.42103028368849,-363.8216079804371,121.20246291915134,-260.5231421229147,-394.7167553152573,-343.41276405777637,-490.3304439198993,-273.1471320387691,99.21928895615754,-557.8969917646365,42.83524574504463,-584.7174353829552,-61.06018078418808,-629.0736250157902,-155.50910618507646,-374.42310521027645,-314.41770671483675,-283.41505863767827,-696.7623125246839,-433.6351649893036,-1014.5816342589851,-194.67179747271064,-609.4965690939773,9.648769510623957,-624.5757496562758,-380.176143070731,-469.7046669815127,-488.70470446047705,-400.09516257071954,-781.4777827156266,-414.42453396254257,-288.64886086257707,-234.81713984090214,22.626262373780957,-230.7171399979407,42.746752714803776,-152.92052400848078,107.4134417669195,-66.62694001086253,177.51217967668475,-86.41691535166731,13.132691250279265,-44.69875231334319,-168.5400315027042,-206.68291655650012,-264.81500398261636,-118.14651210231973,-120.11477412461275,-36.6386694918229,-138.07651253039245,-239.13798869257613,-35.42389324733189,-196.58144861004263,-127.06636350297484,-335.365279213383,-236.8804770620364,-187.07484454540665,-120.2970533822876,-374.29510159222434,-128.0819872971545,-123.13804764362467,-109.48543807237081,-19.932054171879514,-220.05279077780216,-60.86923165882159,-242.402984016954,-129.08418547136336,-247.29065881073495,-275.82839795743945,-146.11550786490028,-109.61801331918218,-80.32932479335582,-256.2960738237586,-48.68605035254886,-225.66498610761118,-189.68575167492776,-298.3223507066682,-220.88628472731705,-173.6572522565683,-268.267188090421,75.3581269405453,-310.96899650972404,-181.9800403075182,-312.62034071093115,-233.06990469807212,-385.86015393544494,-41.430041378759924,-81.36756912610966,-68.9803281724047,65.24135209694148,-228.60033869329885,-74.98181408858359,-87.61316078542826,-313.25885386442314,-134.62121751843077,37.10446436627689,-290.1986044728542,-109.63774679846907,-156.3509537579095,-200.15812457306038,-357.29815113786435,-281.71589084456355,-458.25600381530876,-246.7321690363092,-337.8011162339426,-290.541407933275,-294.33369029378986,-321.08417768263575,-349.26197630483506,-382.2402430123244,-132.7079429090433,-172.5476421313564,-114.96215685396398,-33.47070949846952,-143.1243372551715,-142.2338001966242,-452.9118052481921,1
-94.46140644042492,-34.30685658548603,-96.5839014572034,-50.574618524501176,-87.83683754660827,-225.76119778075216,-110.55000661331644,-166.73764812967906,-123.27090880415238,-73.06628750863655,-263.85821972331485,-4.752473648298199,-141.2437415156626,-18.01252743760284,-453.64828337532447,-98.46468443174537,342.74943945276056,-140.78621590214638,201.4750315958626,-58.26214859559726,-66.19031101958235,-114.77367873439849,18.433645926561983,-161.89342893498556,59.32710863319703,-198.49660430038605,-3.1596528650913385,-173.37962686472045,-153.60981469216952,46.577332568985184,-138.47697836494535,79.31560496023012,-169.81226018698715,-376.11338879910596,-267.31556099442696,-299.4096134109191,-346.77603102650045,-208.80386686902904,-122.13738430462917,-211.56673849147543,-79.92780926259022,-111.0859981834432,-226.68325455591273,165.396300471539,39.343562241449725,69.46711764020358,26.977141512141166,-55.630120435957906,-185.9021234834642,5.364515769136197,-23.941814464739842,-57.32650140722927,-128.9270200508518,-153.98695570104937,-28.972217459366274,-22.5379379174831,-73.40626284759584,-236.8704099262764,-46.02851899980472,-254.0174476918601,-26.44945895877638,-298.91571112321526,-233.5177065903395,-254.5858437837885,117.38626972451009,-65.09349825192811,-42.07460447794993,-142.45491495913146,-575.0184567064466,-302.5696541567496,-183.76788755755828,-90.42344894272355,191.0774737327314,-78.81941297394309,-60.10802205267613,-458.3159574187784,7.768544107995368,-441.585598444486,-94.39943469449554,-299.9722904069354,-249.35181589559397,-435.4465380930049,-216.60569528193238,-219.12220577655103,-371.8035059137896,69.49231835671718,-95.50651416824368,18.811611890232793,-99.39514039398887,-226.92927826491126,-182.7530906449097,-254.30771174006517,-110.87944051802256,-329.72704618993765,-107.48713570152205,-59.97752445994518,-348.3887422066639,-280.74602347668906,-185.37314001854725,-374.7674010588804,-207.6268217601664,-358.85660896567583,-177.5044984065769,-62.30998534017055,-206.41389537389438,-247.50433614525602,-174.84199212107808,-50.99219051865388,-164.01569452876507,-162.93504794665603,-115.60705157594657,-402.67432147477916,-169.67876235577825,-101.83574931357163,-185.09689530340813,-327.1599554234246,-536.5943060072091,-197.0214465993639,-171.51259000777122,-230.40220709910184,-372.6269135964909,-120.64229033614797,1
-348.3224650048749,-66.59494683624226,-232.01454094940675,-190.1966721305597,66.52671440675203,-118.39046277531128,102.48606590657816,-77.43199375989226,-120.06657716954984,-42.88309502498502,34.59603761745738,-151.9375035381433,-326.49608154860186,-145.55962516636515,-127.6192888552665,-68.25310038992279,-76.05510205883803,-124.35880553490526,-203.77163066415457,-218.08161831570231,-61.94957895996518,-378.9996803373725,-77.11199219722906,-300.3757594152973,-180.85450580817266,-251.00549886219645,-91.21857547096694,-374.6933679325647,-63.77019083041605,-272.166171562432,-197.34801108932353,-158.7634977782829,-223.3973341111083,-56.04329625757356,-106.76005206353503,-72.11783534953783,-68.3165983548395,-209.92554324622316,-205.44848569815656,-514.8136050228425,-83.07083212608518,-332.39981309749453,-161.98431050611805,-101.44009136728076,-219.99556383247625,-125.90916489102078,-191.87979097912088,6.321938592815137,-363.8385439862853,-27.656865758012533,-330.7736451691733,-123.83540415455369,-260.6288471701053,-222.3752935173112,-187.4846040885456,-129.8000909931921,-39.64357631437389,-244.98215081309604,85.99276351063864,-148.45995244181339,-123.70453495241442,-117.17316909746856,-143.89534324452222,-230.5560489540075,-59.70449073389585,-341.9796431913374,-282.2313675206592,-279.6946424617032,-313.4539854445688,-350.3766644313035,-192.63731931531055,-465.7961489696331,-142.57893820443093,-358.5491945834005,-142.13486537255997,-262.9362299067906,-130.62751877070795,-209.4347805385945,-122.45082506094408,-82.82241041842393,-224.49308740779304,-185.23229492473922,23.925619036629378,-127.14641806605889,-110.98970059708225,-84.21319465083411,-292.6154693513192,-252.19309921190273,-150.10414542861844,-223.50009517325086,-249.60306007066598,-211.99531550756302,-252.31599485769368,-189.41356995675957,41.02944911926096,-229.55299534741454,-58.50188023103247,-149.22722241205201,-107.20938818859183,-196.54873918032655,-111.64301929840249,-218.07742891612023,-255.4159239388411,-155.09034847014635,-240.24966512115205,-176.55578409361132,-138.32899224846233,-203.37995796983557,-272.90173266367293,-100.33211810330039,-221.78068620967082,-371.6806410197387,-167.281068006917,-251.54719801168844,-263.56377743201836,-120.32039307333933,-271.6770865194385,-195.91180295512189,-143.49757851525465,-205.38391621687921,-192.497567241419,-114.58780640872742,1
-308.5204538711936,-228.97869874656698,-304.7566692959014,138.0379727265791,-189.63799686526806,-158.933999174125,-242.60115737746014,17.622113411061903,-360.4449132781901,-68.78929629219641,-139.30033162882103,-247.03110016567865,-252.53812773388404,-164.46022004085668,-281.43424334524116,-184.1470600196019,-344.1597008838557,-279.0949111081488,-204.07483172333818,-327.916835732758,19.639617011208905,-277.4929572647318,-269.95629867525025,-259.3801778961711,-105.18977594162982,-134.05229046886407,-42.662712297211044,-206.58017956033132,-57.96722417410914,-208.63637058946182,-315.1024992562316,-181.7334070751609,-354.44650544408756,-212.1459640007555,-15.20895064160954,-213.86375710747694,-81.55237629973415,-274.34229438828663,-206.24988337008145,-164.39995325501678,-369.06579887112116,250.42912147607885,-247.43156109564433,22.56149743413925,-399.9737890893568,-204.51694575971538,-528.132430989303,-170.71312470390305,-343.29858077756074,-167.31577459907743,-389.7273907122267,-326.35480814631273,-358.3020831506241,-263.9078489451089,-229.1278839199942,-302.6439632136456,-436.35224129760945,-280.2443007962428,-78.36370634305558,-260.4403962399604,-75.2241809683467,-157.70378410821942,-250.91206624549042,-232.70683157213463,27.32303929465645,-180.66341698705332,13.511152742362558,-208.78815727722298,-156.94959217105975,-46.05618520045492,-305.48803626921836,-161.4285600606209,-213.1592424500383,-244.89904396936515,-367.5424423571646,-253.13048622956467,-277.63183372959844,-357.2027683731776,-412.72089148364995,-283.18011796087904,-565.0772218137778,-391.9518707866642,-279.3722701420414,-337.7366833532738,-190.70437436734005,-237.10660132006572,-190.6394983942797,-351.07802250463993,-99.76018772513856,-280.09874110045996,-245.38948013290883,-171.30588360504504,-204.035910189718,-239.8666736682952,-180.86491753503196,-16.370103159884778,-247.705025602668,8.898327066600991,-176.96817571110992,-266.1030108720926,-105.8607620624614,-337.9718916242257,-222.49853989935872,-479.0560497551098,-132.66233745075286,-82.82880960918284,-151.3613350268524,-113.56977046486121,-114.52306653685943,-157.9238874817607,-165.593513901745,-99.88233035487397,-96.603196816378,-264.86328453525107,-190.26357141557958,-178.9855533530997,-181.89375895250302,-158.95233997015163,-142.75872920560425,-244.16211906548193,-163.69964288787472,-211.29932518652672,1
